txn_id,customer_id,order_date,order_month,base_aov,discount_amount,used_discount,returned,net_revenue
8562,2346,2024-01-31,9,758.19,227.46,True,False,530.73
8563,2346,2023-08-08,3,678.85,0.0,False,False,678.85
8564,2346,2023-09-05,4,1087.29,326.19,True,False,761.1
8565,2346,2024-04-18,11,1114.54,334.36,True,False,780.18
8566,2346,2023-09-10,4,1207.7,0.0,False,False,1207.7
8567,2347,2023-05-28,1,918.91,0.0,False,True,0.0
8568,2347,2023-05-31,1,902.51,0.0,False,False,902.51
8569,2347,2023-04-17,0,1063.63,0.0,False,False,1063.63
8570,2347,2023-05-18,1,1350.57,0.0,False,False,1350.57
8571,2347,2023-04-25,0,969.51,0.0,False,False,969.51
8572,2348,2024-01-19,11,904.33,0.0,False,False,904.33
8573,2348,2023-02-17,0,844.89,0.0,False,False,844.89
8574,2349,2023-02-14,0,1045.83,313.75,True,False,732.08
8575,2350,2023-04-29,0,632.3,0.0,False,True,0.0
8576,2350,2023-07-08,3,1008.57,0.0,False,False,1008.57
8577,2350,2023-04-08,0,944.77,0.0,False,False,944.77
8578,2350,2024-01-30,10,1086.84,0.0,False,False,1086.84
8579,2351,2023-03-22,0,837.22,251.17,True,False,586.05
8580,2351,2023-04-26,1,1102.15,330.64,True,False,771.51
8581,2352,2023-05-04,0,1003.76,301.13,True,False,702.63
8582,2352,2023-05-01,0,830.88,249.27,True,False,581.61
8583,2353,2023-06-10,0,1050.57,315.17,True,False,735.4
8584,2354,2024-02-21,10,936.7,281.01,True,False,655.69
8585,2354,2024-01-07,9,1187.67,0.0,False,False,1187.67
8586,2355,2023-05-05,3,1285.58,0.0,False,False,1285.58
8587,2355,2023-05-18,3,1054.88,0.0,False,False,1054.88
8588,2355,2023-04-16,2,978.27,0.0,False,False,978.27
8589,2355,2023-05-02,3,1428.22,0.0,False,False,1428.22
8590,2355,2023-04-19,2,932.73,0.0,False,False,932.73
8591,2355,2023-04-09,2,1300.22,0.0,False,False,1300.22
8592,2355,2023-03-08,1,947.53,0.0,False,False,947.53
8593,2355,2023-04-24,2,1345.31,0.0,False,False,1345.31
8594,2356,2023-10-13,3,817.84,0.0,False,False,817.84
8595,2356,2023-10-10,3,1139.88,341.96,True,False,797.92
8596,2356,2023-07-12,0,1035.22,0.0,False,False,1035.22
8597,2356,2023-09-13,2,893.72,0.0,False,False,893.72
8598,2357,2023-08-08,4,1037.83,0.0,False,False,1037.83
8599,2357,2023-04-27,0,1074.93,0.0,False,False,1074.93
8600,2357,2023-06-14,2,910.87,0.0,False,False,910.87
8601,2357,2023-04-19,0,981.94,0.0,False,False,981.94
8602,2357,2023-05-05,1,610.41,183.12,True,False,427.29
8603,2357,2023-05-16,1,1252.03,0.0,False,False,1252.03
8604,2357,2023-04-05,0,1351.6,405.48,True,False,946.12
8605,2358,2023-10-29,4,871.83,0.0,False,False,871.83
8606,2358,2023-08-12,2,922.1,0.0,False,False,922.1
8607,2358,2023-12-17,6,949.13,0.0,False,False,949.13
8608,2358,2023-08-22,2,1367.33,0.0,False,False,1367.33
8609,2358,2023-09-24,3,867.94,260.38,True,False,607.56
8610,2359,2023-06-05,0,865.92,0.0,False,False,865.92
8611,2359,2023-05-21,0,1076.17,0.0,False,False,1076.17
8612,2359,2023-05-13,0,630.27,0.0,False,False,630.27
8613,2359,2023-06-02,0,818.0,0.0,False,False,818.0
8614,2359,2023-05-15,0,1073.58,0.0,False,False,1073.58
8615,2359,2023-05-25,0,1128.53,0.0,False,False,1128.53
8616,2359,2023-05-27,0,1174.92,352.48,True,False,822.44
8617,2360,2023-03-27,0,1006.75,302.02,True,False,704.73
8618,2361,2023-06-27,2,1163.04,0.0,False,False,1163.04
8619,2361,2023-06-23,2,916.65,0.0,False,False,916.65
8620,2361,2023-07-02,2,402.15,0.0,False,False,402.15
8621,2361,2023-04-28,0,1042.64,0.0,False,False,1042.64
8622,2362,2023-05-15,1,1387.27,0.0,False,False,1387.27
8623,2362,2023-06-01,1,930.04,0.0,False,False,930.04
8624,2363,2023-06-17,0,978.61,0.0,False,False,978.61
8625,2363,2023-06-08,0,976.69,0.0,False,False,976.69
8626,2364,2023-11-23,9,898.57,0.0,False,False,898.57
8627,2364,2023-05-22,3,867.14,0.0,False,False,867.14
8628,2364,2023-02-25,0,823.59,0.0,False,False,823.59
8629,2364,2023-06-25,4,624.87,0.0,False,False,624.87
8630,2364,2023-10-24,8,1039.06,0.0,False,False,1039.06
8631,2364,2023-09-25,7,859.37,0.0,False,False,859.37
8632,2364,2023-07-17,5,846.94,0.0,False,False,846.94
8633,2364,2024-01-18,11,1283.61,0.0,False,False,1283.61
8634,2364,2023-02-15,0,1150.12,0.0,False,False,1150.12
8635,2365,2023-09-24,4,999.39,0.0,False,False,999.39
8636,2365,2024-01-21,8,1015.6,0.0,False,False,1015.6
8637,2365,2023-09-08,4,949.39,0.0,False,False,949.39
8638,2365,2024-04-18,11,1019.45,0.0,False,False,1019.45
8639,2365,2024-02-01,9,869.66,0.0,False,False,869.66
8640,2365,2023-05-29,0,920.89,276.27,True,False,644.62
8641,2366,2023-04-12,1,1333.13,0.0,False,False,1333.13
8642,2366,2023-03-24,0,1324.89,0.0,False,False,1324.89
8643,2367,2023-04-06,2,866.32,0.0,False,False,866.32
8644,2367,2023-04-24,3,765.61,0.0,False,False,765.61
8645,2368,2023-02-15,0,832.26,0.0,False,False,832.26
8646,2368,2023-03-09,1,1005.39,0.0,False,False,1005.39
8647,2368,2023-04-02,2,816.91,0.0,False,False,816.91
8648,2368,2023-02-21,0,1155.35,0.0,False,True,0.0
8649,2368,2023-02-27,1,928.99,0.0,False,True,0.0
8650,2369,2023-01-18,0,752.41,0.0,False,False,752.41
8651,2369,2023-02-07,0,614.81,0.0,False,False,614.81
8652,2370,2023-12-22,6,777.59,233.28,True,False,544.31
8653,2370,2023-08-27,2,763.67,0.0,False,False,763.67
8654,2370,2024-01-22,7,425.57,0.0,False,False,425.57
8655,2370,2023-11-13,4,1015.95,0.0,False,False,1015.95
8656,2371,2023-02-19,1,900.34,270.1,True,False,630.24
8657,2371,2023-03-24,2,1206.7,0.0,False,False,1206.7
8658,2372,2023-02-25,1,673.16,201.95,True,False,471.21
8659,2372,2023-02-03,0,695.61,0.0,False,False,695.61
8660,2373,2023-02-04,0,671.28,0.0,False,False,671.28
8661,2373,2023-02-06,0,1065.49,0.0,False,False,1065.49
8662,2373,2023-02-14,0,949.6,284.88,True,False,664.72
8663,2374,2023-05-26,2,869.8,0.0,False,False,869.8
8664,2374,2023-04-11,1,1160.67,348.2,True,False,812.47
8665,2374,2023-04-05,0,1075.61,0.0,False,False,1075.61
8666,2375,2023-04-20,0,628.26,0.0,False,False,628.26
8667,2375,2023-03-24,0,890.39,0.0,False,False,890.39
8668,2375,2023-04-18,0,1541.63,0.0,False,False,1541.63
8669,2376,2023-06-18,0,702.36,210.71,True,False,491.65
8670,2377,2024-03-08,10,838.65,0.0,False,False,838.65
8671,2377,2023-11-13,6,764.92,0.0,False,False,764.92
8672,2377,2023-07-26,2,1122.21,0.0,False,False,1122.21
8673,2377,2024-04-15,11,734.02,0.0,False,False,734.02
8674,2378,2023-05-14,0,1064.28,319.28,True,False,745.0
8675,2379,2023-07-05,2,1109.38,0.0,False,False,1109.38
8676,2379,2023-05-01,0,679.78,0.0,False,False,679.78
8677,2379,2023-07-05,2,1018.28,0.0,False,False,1018.28
8678,2379,2023-08-23,3,1326.38,0.0,False,False,1326.38
8679,2379,2023-08-10,3,1042.66,0.0,False,False,1042.66
8680,2379,2023-05-19,0,648.18,0.0,False,False,648.18
8681,2380,2023-06-02,0,652.92,0.0,False,False,652.92
8682,2380,2023-07-31,2,1168.85,0.0,False,False,1168.85
8683,2380,2023-08-02,2,1166.23,0.0,False,False,1166.23
8684,2380,2023-07-25,2,1026.42,307.92,True,True,0.0
8685,2380,2023-09-13,4,1058.0,0.0,False,False,1058.0
8686,2380,2023-08-25,3,1112.3,333.69,True,False,778.61
8687,2381,2023-08-20,4,1171.93,0.0,False,False,1171.93
8688,2381,2023-05-11,1,1107.9,0.0,False,False,1107.9
8689,2381,2023-06-02,1,936.27,280.88,True,False,655.39
8690,2381,2023-11-14,7,1258.95,0.0,False,False,1258.95
8691,2382,2023-03-08,1,801.63,0.0,False,False,801.63
8692,2382,2023-03-22,1,702.62,0.0,False,False,702.62
8693,2382,2023-03-04,1,890.74,0.0,False,False,890.74
8694,2382,2023-03-18,1,1195.22,358.57,True,False,836.65
8695,2383,2023-07-09,2,832.17,0.0,False,False,832.17
8696,2383,2023-06-25,2,704.6,211.38,True,False,493.22
8697,2383,2023-06-29,2,941.78,0.0,False,False,941.78
8698,2383,2023-06-25,2,1149.46,0.0,False,False,1149.46
8699,2383,2023-05-03,0,931.2,0.0,False,False,931.2
8700,2383,2023-05-02,0,1272.52,0.0,False,False,1272.52
8701,2384,2023-10-29,6,763.66,0.0,False,False,763.66
8702,2385,2024-01-23,10,562.09,0.0,False,False,562.09
8703,2385,2023-12-24,9,1287.21,0.0,False,False,1287.21
8704,2385,2023-05-19,1,866.94,0.0,False,False,866.94
8705,2386,2023-09-11,3,973.79,0.0,False,False,973.79
8706,2386,2024-03-19,9,1155.15,0.0,False,False,1155.15
8707,2386,2024-05-25,11,1023.81,0.0,False,False,1023.81
8708,2387,2023-10-26,9,1191.51,0.0,False,False,1191.51
8709,2387,2023-08-06,6,870.5,0.0,False,False,870.5
8710,2387,2023-12-13,11,1153.47,0.0,False,False,1153.47
8711,2387,2023-07-05,5,850.68,0.0,False,False,850.68
8712,2387,2023-09-10,7,1148.11,344.43,True,False,803.68
8713,2388,2023-12-31,7,722.29,0.0,False,False,722.29
8714,2388,2024-01-13,8,709.11,0.0,False,False,709.11
8715,2388,2023-12-09,6,658.13,0.0,False,True,0.0
8716,2389,2024-03-24,10,1017.02,0.0,False,False,1017.02
8717,2389,2023-11-23,6,1416.45,0.0,False,False,1416.45
8718,2389,2023-05-12,0,851.39,0.0,False,False,851.39
8719,2390,2024-03-01,9,865.98,0.0,False,False,865.98
8720,2391,2023-07-01,0,1017.12,0.0,False,True,0.0
8721,2391,2023-06-14,0,878.64,0.0,False,False,878.64
8722,2392,2023-07-20,0,1116.47,0.0,False,False,1116.47
8723,2392,2023-07-16,0,686.55,205.96,True,False,480.59
8724,2392,2023-07-14,0,914.77,0.0,False,False,914.77
8725,2393,2023-03-02,0,524.36,0.0,False,False,524.36
8726,2393,2023-02-14,0,1243.7,0.0,False,False,1243.7
8727,2394,2023-11-19,5,809.17,0.0,False,False,809.17
8728,2394,2023-09-17,3,835.32,250.59,True,False,584.73
8729,2394,2024-02-01,7,1137.09,0.0,False,False,1137.09
8730,2395,2023-06-21,0,1544.01,0.0,False,False,1544.01
8731,2395,2024-01-29,7,832.51,0.0,False,False,832.51
8732,2395,2024-04-14,10,864.84,0.0,False,False,864.84
8733,2395,2023-08-16,2,1410.44,0.0,False,False,1410.44
8734,2395,2024-03-01,8,1549.74,0.0,False,False,1549.74
8735,2396,2023-10-17,4,739.74,0.0,False,False,739.74
8736,2396,2023-08-21,2,907.5,0.0,False,False,907.5
8737,2397,2023-07-09,0,1042.31,312.69,True,True,0.0
8738,2397,2023-07-09,0,608.58,182.57,True,False,426.01
8739,2397,2023-07-12,0,1380.03,414.01,True,False,966.02
8740,2398,2023-11-28,7,1014.31,0.0,False,False,1014.31
8741,2398,2023-05-15,1,936.52,0.0,False,False,936.52
8742,2398,2023-09-21,5,823.0,0.0,False,False,823.0
8743,2399,2023-06-28,4,792.79,0.0,False,False,792.79
8744,2399,2023-03-17,1,919.91,0.0,False,False,919.91
8745,2399,2023-04-09,2,999.92,0.0,False,False,999.92
8746,2399,2023-07-07,5,718.1,0.0,False,False,718.1
8747,2399,2023-07-17,5,632.48,189.74,True,False,442.74
8748,2400,2023-07-09,5,1177.45,0.0,False,False,1177.45
8749,2400,2023-09-08,7,1137.81,0.0,False,False,1137.81
8750,2401,2023-07-15,2,1002.25,0.0,False,False,1002.25
8751,2402,2023-09-26,6,859.75,0.0,False,False,859.75
8752,2402,2023-08-18,4,1074.02,0.0,False,False,1074.02
8753,2402,2024-03-03,11,780.67,0.0,False,False,780.67
8754,2403,2023-07-06,0,928.22,0.0,False,True,0.0
8755,2403,2023-07-24,0,864.62,259.39,True,False,605.23
8756,2403,2023-07-20,0,879.02,263.71,True,False,615.31
8757,2404,2023-03-22,0,783.94,235.18,True,False,548.76
8758,2405,2023-03-18,2,854.33,256.3,True,True,0.0
8759,2405,2023-01-23,0,1033.0,0.0,False,False,1033.0
8760,2405,2023-04-16,2,820.01,246.0,True,False,574.01
8761,2406,2023-06-04,2,1268.99,380.7,True,False,888.29
8762,2406,2023-05-30,2,1131.62,0.0,False,False,1131.62
8763,2406,2023-05-07,1,1059.66,317.9,True,False,741.76
8764,2406,2023-05-30,2,796.45,238.93,True,False,557.52
8765,2406,2023-03-26,0,1322.22,396.67,True,False,925.55
8766,2406,2023-06-04,2,753.21,225.96,True,False,527.25
8767,2406,2023-03-20,0,960.32,0.0,False,False,960.32
8768,2406,2023-03-16,0,1013.78,0.0,False,False,1013.78
8769,2407,2023-07-01,0,1097.82,0.0,False,False,1097.82
8770,2407,2023-06-08,0,964.27,289.28,True,False,674.99
8771,2408,2023-03-08,0,1281.82,0.0,False,False,1281.82
8772,2408,2023-03-03,0,1093.1,0.0,False,False,1093.1
8773,2408,2023-03-20,0,774.27,232.28,True,False,541.99
8774,2408,2023-02-22,0,886.14,0.0,False,False,886.14
8775,2408,2023-03-10,0,1166.59,0.0,False,False,1166.59
8776,2409,2023-03-28,1,853.28,0.0,False,False,853.28
8777,2409,2023-05-31,3,1016.1,0.0,False,False,1016.1
8778,2409,2023-02-23,0,931.15,0.0,False,False,931.15
8779,2409,2023-10-18,8,1051.2,0.0,False,False,1051.2
8780,2409,2023-06-16,4,533.54,0.0,False,False,533.54
8781,2409,2023-09-21,7,905.95,0.0,False,False,905.95
8782,2410,2023-12-30,11,1083.63,325.09,True,False,758.54
8783,2410,2023-05-25,3,1200.23,0.0,False,True,0.0
8784,2410,2023-05-11,3,1099.32,0.0,False,False,1099.32
8785,2410,2023-12-18,10,1122.92,0.0,False,False,1122.92
8786,2411,2023-09-17,3,948.55,0.0,False,False,948.55
8787,2411,2023-06-24,0,878.51,0.0,False,False,878.51
8788,2411,2023-09-13,3,1066.99,0.0,False,False,1066.99
8789,2411,2024-03-26,9,1497.57,0.0,False,False,1497.57
8790,2411,2024-01-24,7,713.7,214.11,True,False,499.59
8791,2411,2024-02-27,8,978.57,0.0,False,False,978.57
8792,2411,2024-03-17,9,873.91,0.0,False,True,0.0
8793,2411,2023-12-17,6,666.53,0.0,False,False,666.53
8794,2412,2023-04-17,0,828.69,248.61,True,False,580.08
8795,2412,2023-04-20,0,931.62,279.49,True,False,652.13
8796,2412,2023-04-19,0,1217.43,0.0,False,False,1217.43
8797,2413,2023-10-02,5,477.97,0.0,False,False,477.97
8798,2413,2023-08-21,4,898.93,0.0,False,False,898.93
8799,2414,2023-03-15,2,1040.64,0.0,False,False,1040.64
8800,2414,2023-02-12,1,902.35,0.0,False,True,0.0
8801,2414,2023-03-06,2,713.45,0.0,False,False,713.45
8802,2414,2023-02-12,1,1212.69,0.0,False,True,0.0
8803,2414,2023-02-27,1,1023.4,0.0,False,False,1023.4
8804,2414,2023-02-05,1,1016.13,304.84,True,False,711.29
8805,2415,2023-04-11,1,817.78,245.33,True,False,572.45
8806,2416,2023-06-29,1,1065.2,0.0,False,False,1065.2
8807,2416,2023-08-02,2,891.63,0.0,False,False,891.63
8808,2416,2023-08-06,2,628.65,0.0,False,False,628.65
8809,2416,2023-08-17,2,1339.18,0.0,False,False,1339.18
8810,2416,2023-08-12,2,737.3,221.19,True,False,516.11
8811,2416,2023-06-10,0,1204.3,0.0,False,False,1204.3
8812,2417,2023-07-07,1,984.99,0.0,False,False,984.99
8813,2417,2023-06-03,0,1000.77,0.0,False,True,0.0
8814,2417,2023-07-04,1,898.91,269.67,True,False,629.24
8815,2417,2023-06-21,1,889.86,0.0,False,False,889.86
8816,2417,2023-05-20,0,1054.26,0.0,False,False,1054.26
8817,2417,2023-07-06,1,930.43,0.0,False,False,930.43
8818,2418,2023-04-24,0,804.53,0.0,False,False,804.53
8819,2418,2023-04-11,0,768.83,0.0,False,True,0.0
8820,2418,2023-03-29,0,547.76,0.0,False,False,547.76
8821,2418,2023-03-29,0,966.81,0.0,False,False,966.81
8822,2418,2023-04-14,0,746.94,0.0,False,False,746.94
8823,2419,2023-09-25,2,672.3,201.69,True,False,470.61
8824,2419,2023-11-26,5,926.0,0.0,False,False,926.0
8825,2419,2023-12-15,5,952.25,0.0,False,False,952.25
8826,2419,2023-10-10,3,343.39,103.02,True,False,240.37
8827,2419,2023-12-20,5,985.93,0.0,False,False,985.93
8828,2420,2023-03-06,0,635.09,0.0,False,False,635.09
8829,2420,2023-03-15,0,880.88,0.0,False,False,880.88
8830,2420,2023-03-03,0,992.06,0.0,False,False,992.06
8831,2421,2023-04-12,0,1083.24,324.97,True,False,758.27
8832,2422,2023-02-15,0,899.52,0.0,False,False,899.52
8833,2422,2023-04-11,2,723.98,0.0,False,False,723.98
8834,2422,2023-02-21,0,960.62,0.0,False,False,960.62
8835,2423,2023-04-08,0,588.56,176.57,True,False,411.99
8836,2423,2023-03-31,0,1311.77,393.53,True,False,918.24
8837,2424,2023-07-11,0,428.21,0.0,False,False,428.21
8838,2425,2023-02-26,1,1015.57,0.0,False,False,1015.57
8839,2425,2023-02-02,0,1136.83,0.0,False,False,1136.83
8840,2425,2023-01-28,0,789.46,0.0,False,False,789.46
8841,2425,2023-01-25,0,1024.79,0.0,False,False,1024.79
8842,2426,2023-07-21,3,1102.02,0.0,False,False,1102.02
8843,2426,2023-05-22,1,865.35,0.0,False,False,865.35
8844,2427,2023-06-11,0,1183.74,0.0,False,False,1183.74
8845,2427,2023-06-30,0,938.39,281.52,True,False,656.87
8846,2427,2023-06-04,0,1097.5,0.0,False,False,1097.5
8847,2427,2023-07-27,1,814.75,0.0,False,False,814.75
8848,2428,2023-06-14,0,735.27,0.0,False,False,735.27
8849,2428,2023-06-07,0,1031.79,0.0,False,False,1031.79
8850,2428,2023-06-22,0,1036.09,0.0,False,False,1036.09
8851,2429,2024-02-21,11,708.48,0.0,False,False,708.48
8852,2429,2023-09-28,6,1047.17,0.0,False,False,1047.17
8853,2429,2023-09-15,6,860.87,258.26,True,False,602.61
8854,2429,2024-02-15,11,1029.26,0.0,False,False,1029.26
8855,2430,2023-02-11,0,834.41,0.0,False,False,834.41
8856,2430,2023-01-20,0,785.8,235.74,True,False,550.06
8857,2431,2023-01-17,0,983.34,295.0,True,False,688.34
8858,2432,2023-06-23,2,889.98,0.0,False,False,889.98
8859,2432,2023-08-15,3,1177.71,0.0,False,False,1177.71
8860,2432,2023-07-03,2,714.1,0.0,False,False,714.1
8861,2432,2023-04-24,0,1049.37,0.0,False,False,1049.37
8862,2432,2023-06-30,2,896.74,0.0,False,False,896.74
8863,2432,2023-05-26,1,833.72,250.12,True,False,583.6
8864,2433,2023-01-23,0,1056.37,0.0,False,False,1056.37
8865,2433,2023-01-13,0,1003.62,0.0,False,False,1003.62
8866,2433,2023-01-27,0,904.85,0.0,False,False,904.85
8867,2433,2023-01-19,0,1106.68,0.0,False,False,1106.68
8868,2434,2023-02-21,0,737.32,221.2,True,False,516.12
8869,2434,2023-03-10,0,596.55,178.97,True,False,417.58
8870,2434,2023-03-14,0,747.41,224.22,True,False,523.19
8871,2435,2023-11-27,5,1103.6,331.08,True,False,772.52
8872,2435,2023-08-26,2,1247.65,0.0,False,False,1247.65
8873,2435,2024-02-22,8,937.85,0.0,False,False,937.85
8874,2435,2023-07-07,0,687.41,0.0,False,True,0.0
8875,2436,2023-03-16,1,1129.41,0.0,False,False,1129.41
8876,2436,2023-03-02,0,848.04,0.0,False,True,0.0
8877,2436,2023-04-24,2,479.19,143.76,True,True,0.0
8878,2437,2023-09-14,5,996.27,0.0,False,False,996.27
8879,2437,2023-04-25,1,1113.56,0.0,False,False,1113.56
8880,2437,2023-07-09,3,719.37,215.81,True,False,503.56
8881,2437,2023-12-31,9,1015.43,0.0,False,False,1015.43
8882,2438,2023-05-05,0,602.38,180.72,True,False,421.66
8883,2438,2023-04-29,0,443.96,0.0,False,False,443.96
8884,2438,2023-05-15,0,949.43,284.83,True,False,664.6
8885,2438,2023-05-07,0,677.3,0.0,False,False,677.3
8886,2438,2023-05-06,0,1294.01,0.0,False,False,1294.01
8887,2438,2023-05-16,0,825.71,0.0,False,False,825.71
8888,2438,2023-05-10,0,936.59,0.0,False,False,936.59
8889,2439,2023-03-14,0,1170.89,0.0,False,False,1170.89
8890,2440,2023-08-04,1,774.02,0.0,False,False,774.02
8891,2440,2023-12-20,6,568.63,0.0,False,True,0.0
8892,2440,2023-06-28,0,576.08,0.0,False,False,576.08
8893,2440,2023-07-08,0,891.49,0.0,False,False,891.49
8894,2440,2023-11-04,4,1077.3,0.0,False,False,1077.3
8895,2441,2023-01-26,0,606.89,0.0,False,False,606.89
8896,2441,2023-03-31,2,882.44,0.0,False,False,882.44
8897,2441,2023-03-05,2,744.11,0.0,False,False,744.11
8898,2441,2023-03-23,2,1247.53,0.0,False,False,1247.53
8899,2441,2023-02-18,1,946.62,0.0,False,False,946.62
8900,2441,2023-05-06,4,707.79,0.0,False,False,707.79
8901,2441,2023-01-16,0,1253.0,0.0,False,False,1253.0
8902,2442,2023-03-01,0,1266.56,0.0,False,False,1266.56
8903,2442,2023-03-01,0,774.62,0.0,False,False,774.62
8904,2442,2023-03-26,1,698.16,0.0,False,False,698.16
8905,2442,2023-04-28,2,875.97,0.0,False,False,875.97
8906,2442,2023-04-06,1,854.84,0.0,False,False,854.84
8907,2443,2023-05-23,0,972.39,0.0,False,False,972.39
8908,2443,2023-05-30,0,694.98,208.49,True,False,486.49
8909,2443,2023-05-31,0,1154.95,0.0,False,False,1154.95
8910,2443,2023-05-27,0,1279.69,0.0,False,False,1279.69
8911,2443,2023-05-26,0,835.56,0.0,False,False,835.56
8912,2444,2023-07-20,1,1295.89,388.77,True,False,907.12
8913,2445,2023-07-13,2,944.51,283.35,True,False,661.16
8914,2445,2023-09-05,3,1117.25,0.0,False,False,1117.25
8915,2445,2023-11-01,5,1320.64,0.0,False,False,1320.64
8916,2446,2023-05-06,0,903.82,271.15,True,False,632.67
8917,2446,2023-04-30,0,887.87,0.0,False,False,887.87
8918,2447,2023-09-24,2,959.71,0.0,False,False,959.71
8919,2447,2023-11-12,4,1150.87,0.0,False,False,1150.87
8920,2447,2023-11-16,4,927.28,0.0,False,False,927.28
8921,2448,2023-06-04,1,957.98,0.0,False,False,957.98
8922,2449,2023-04-19,1,1064.8,319.44,True,False,745.36
8923,2449,2023-05-14,2,589.16,0.0,False,False,589.16
8924,2449,2023-07-03,3,1032.36,0.0,False,True,0.0
8925,2449,2023-04-19,1,695.02,0.0,False,False,695.02
8926,2450,2023-07-15,2,874.36,0.0,False,False,874.36
8927,2450,2023-06-15,1,1050.93,0.0,False,False,1050.93
8928,2450,2023-06-04,1,962.62,288.79,True,False,673.83
8929,2450,2023-06-02,1,1209.89,0.0,False,False,1209.89
8930,2450,2023-06-05,1,879.68,0.0,False,False,879.68
8931,2451,2023-08-02,1,1177.05,0.0,False,True,0.0
8932,2451,2023-08-04,1,602.49,0.0,False,False,602.49
8933,2451,2023-07-25,1,1077.75,0.0,False,False,1077.75
8934,2451,2023-08-10,1,694.18,208.26,True,False,485.92
8935,2451,2023-08-09,1,699.24,209.77,True,False,489.47
8936,2452,2023-05-10,2,1203.74,0.0,False,False,1203.74
8937,2453,2023-03-30,0,769.25,0.0,False,False,769.25
8938,2453,2023-03-20,0,1106.12,0.0,False,False,1106.12
8939,2453,2023-04-22,1,752.8,0.0,False,False,752.8
8940,2453,2023-11-14,8,1149.76,0.0,False,False,1149.76
8941,2454,2024-01-15,10,1021.81,0.0,False,False,1021.81
8942,2454,2024-02-05,11,1206.46,0.0,False,False,1206.46
8943,2454,2023-11-06,8,752.46,0.0,False,False,752.46
8944,2454,2023-03-20,0,703.37,0.0,False,False,703.37
8945,2454,2023-09-13,6,951.52,0.0,False,False,951.52
8946,2455,2023-11-03,5,1579.35,473.8,True,False,1105.55
8947,2455,2023-06-15,0,693.23,207.97,True,True,0.0
8948,2455,2023-12-09,6,998.26,299.48,True,False,698.78
8949,2456,2024-01-22,8,1411.29,0.0,False,False,1411.29
8950,2456,2023-07-26,2,1193.56,358.07,True,True,0.0
8951,2457,2023-09-19,5,556.09,0.0,False,False,556.09
8952,2457,2024-02-26,11,1255.33,0.0,False,False,1255.33
8953,2457,2023-07-03,3,762.75,0.0,False,False,762.75
8954,2457,2023-11-02,7,766.11,229.83,True,True,0.0
8955,2457,2023-07-22,3,413.1,0.0,False,False,413.1
8956,2458,2023-06-02,0,670.64,201.19,True,False,469.45
8957,2459,2023-07-14,1,903.48,271.04,True,False,632.44
8958,2459,2023-07-17,1,1287.84,386.35,True,True,0.0
8959,2460,2023-07-08,4,899.93,0.0,False,False,899.93
8960,2460,2023-04-08,0,1092.95,0.0,False,False,1092.95
8961,2461,2023-11-20,6,1210.37,0.0,False,False,1210.37
8962,2461,2024-04-15,11,1036.02,0.0,False,False,1036.02
8963,2461,2023-09-15,4,806.71,0.0,False,False,806.71
8964,2461,2023-09-06,3,991.87,0.0,False,False,991.87
8965,2462,2023-10-22,5,781.69,0.0,False,False,781.69
8966,2462,2023-12-12,6,1121.49,0.0,False,False,1121.49
8967,2462,2023-08-29,3,921.85,0.0,False,False,921.85
8968,2462,2023-11-17,6,536.78,0.0,False,False,536.78
8969,2462,2023-07-23,2,745.37,0.0,False,False,745.37
8970,2463,2024-01-06,9,1178.42,353.52,True,False,824.9
8971,2463,2024-01-20,9,934.44,0.0,False,False,934.44
8972,2463,2023-08-30,4,777.45,0.0,False,False,777.45
8973,2463,2023-10-22,6,765.34,0.0,False,False,765.34
8974,2464,2023-06-19,0,1011.39,0.0,False,False,1011.39
8975,2464,2023-06-26,0,946.84,0.0,False,False,946.84
8976,2464,2023-06-26,0,836.56,0.0,False,False,836.56
8977,2464,2023-06-25,0,1122.85,336.85,True,True,0.0
8978,2464,2023-07-09,0,1040.79,0.0,False,False,1040.79
8979,2465,2023-03-13,0,793.81,238.14,True,False,555.67
8980,2466,2023-06-26,0,599.6,0.0,False,False,599.6
8981,2466,2023-07-08,0,1096.6,328.98,True,False,767.62
8982,2466,2023-06-19,0,990.42,0.0,False,False,990.42
8983,2466,2023-06-22,0,873.35,0.0,False,False,873.35
8984,2466,2023-06-20,0,1001.99,0.0,False,False,1001.99
8985,2466,2023-06-21,0,718.71,0.0,False,False,718.71
8986,2466,2023-07-16,0,804.8,0.0,False,False,804.8
8987,2467,2023-05-08,3,943.08,0.0,False,False,943.08
8988,2467,2023-03-24,1,1425.8,427.74,True,False,998.06
8989,2467,2023-04-11,2,763.79,0.0,False,False,763.79
8990,2468,2023-12-20,11,1219.7,0.0,False,False,1219.7
8991,2468,2023-12-04,10,888.05,0.0,False,False,888.05
8992,2469,2023-09-07,2,1610.37,483.11,True,False,1127.26
8993,2469,2023-08-13,1,931.04,0.0,False,False,931.04
8994,2469,2023-08-05,1,1028.36,308.51,True,False,719.85
8995,2469,2023-09-03,2,624.11,0.0,False,False,624.11
8996,2470,2023-05-22,0,1211.31,0.0,False,False,1211.31
8997,2470,2023-05-10,0,860.78,0.0,False,False,860.78
8998,2470,2023-04-30,0,907.3,0.0,False,False,907.3
8999,2471,2023-03-03,0,733.47,0.0,False,False,733.47
9000,2472,2023-07-31,2,1192.12,0.0,False,False,1192.12
